MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,LUST,Global Id,T0600102251,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,LUST,date9,Not reported,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,HIST CORTESE,Reg Id,01-2443,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,CERS,,,,S103576394
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,LUST,Facility Status,Case Closed,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,LUST,Status,Completed - Case Closed,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,LUST,Facility Id,01-0648,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,LUST,Global Id,T0600100598,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,LUST,date9,1/11/1995,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,HIST CORTESE,Reg Id,01-0648,,S101306319
133,FOLGER MURPHY PROPERTY,1020 MURRAY ST,BERKELEY,CA,94704,1410,0.267,NNW,High,42,4,,CERS,,,,S101306319
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,RCRA-SQG,EPA Id,CAD009117367,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,FINDS,Registry ID:,110002635042,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,ECHO,Registry ID,110002635042,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,CPS-SLIC,Facility Status,Open - Site Assessment,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,CPS-SLIC,Global Id,T06019727572,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,EMI,Facility Id,15244,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,HAZNET,GEPAID,CAD009117367,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,Alameda County CS,Status,11,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,Alameda County CS,Record Id,RO0002854,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,LUST,Status,Completed - Case Closed,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,LUST,Global Id,T0600100477,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,HIST CORTESE,Reg Id,01-0523,CAD009117367,1000880922
AB134,DUTRO COMPANY,1333 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,CERS,,,CAD009117367,1000880922
AB135,DUTRO SITE,1333-1379 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,VCP,Status,No Further Action,,S111022976
AB135,DUTRO SITE,1333-1379 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,VCP,Facility Id,60001478,,S111022976
AB135,DUTRO SITE,1333-1379 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,ENVIROSTOR,Status,No Further Action,,S111022976
AB135,DUTRO SITE,1333-1379 62ND STREET,EMERYVILLE,CA,94608,1458,0.276,SSW,Low,21,-17,,ENVIROSTOR,Facility Id,60001478,,S111022976
AC136,UC BERKELEY,UNKNOWN MURRY ST & FOLGER ST & 7TH ST,BERKELEY,CA,94710,1515,0.287,NW,Low,33,-5,,CPS-SLIC,Facility Id,SLT2O03743,,S106235269
AC136,UC BERKELEY,UNKNOWN MURRY ST & FOLGER ST & 7TH ST,BERKELEY,CA,94710,1515,0.287,NW,Low,33,-5,,NON-CASE INFO,,,,S106235269
137,GRAPHIC COATING INC,6355 HOLLIS ST,EMERYVILLE,CA,94608,1536,0.291,SW,Low,19,-19,,RCRA-SQG,EPA Id,CAD981649494,CAD981649494,1000347197
137,GRAPHIC COATING INC,6355 HOLLIS ST,EMERYVILLE,CA,94608,1536,0.291,SW,Low,19,-19,,HAZNET,GEPAID,CAD981649494,CAD981649494,1000347197
137,GRAPHIC COATING INC,6355 HOLLIS ST,EMERYVILLE,CA,94608,1536,0.291,SW,Low,19,-19,,HAZNET,GEPAID,CAC002859925,CAD981649494,1000347197
137,GRAPHIC COATING INC,6355 HOLLIS ST,EMERYVILLE,CA,94608,1536,0.291,SW,Low,19,-19,,HIST CORTESE,Reg Id,2838,CAD981649494,1000347197
AD138,SYBASE PROPERTIES,1410-50 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,Alameda County CS,Status,11,,S109926662
AD138,SYBASE PROPERTIES,1410-50 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,Alameda County CS,Record Id,RO0002623,,S109926662
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,HIST UST,Facility Id,Not reported,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,Alameda County CS,Status,Case Closed,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,Alameda County CS,Record Id,RO0000568,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,LUST,Facility Status,Case Closed,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,LUST,Status,Completed - Case Closed,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,LUST,Facility Id,01-0926,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,LUST,Global Id,T0600100851,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,LUST,date9,3/22/1996,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,HIST CORTESE,Reg Id,01-0926,,S103472199
AD139,MISSION TAYLOR PROPERTIES,1410 64TH ST,EMERYVILLE,CA,94608,1537,0.291,WSW,Low,21,-17,,CERS,,,,S103472199
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,LUST,Facility Status,Case Closed,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,LUST,Status,Completed - Case Closed,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,LUST,Facility Id,01-2202,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,LUST,Global Id,T0600102022,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,LUST,date9,10/4/2002,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,SWEEPS UST,Status,A,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,SWEEPS UST,Comp Number,39633,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,SWEEPS UST,Tank Status,A,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,HIST CORTESE,Reg Id,01-2202,,S104164409
140,YEN'S AUTO SERVICE,1299 SAN PABLO AVE,BERKELEY,CA,94706,1539,0.291,NE,High,57,19,,CERS,,,,S104164409
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,LUST,Facility Status,Case Closed,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,LUST,Status,Completed - Case Closed,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,LUST,Facility Id,01-0931,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,LUST,Global Id,T0600100856,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,LUST,date9,10/17/1995,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,HIST CORTESE,Reg Id,01-0931,,S102432856
AE141,MACBETH HARDWARE COMPANY,930 ASHBY AVE,BERKELEY,CA,94704,1573,0.298,NW,Low,37,-1,,CERS,,,,S102432856
AF142,SP OPER,1200 ASHBY AVE,BERKELEY,CA,94702,1576,0.298,N,High,49,11,,HIST UST,Facility Id,00000056692,,U001599579
AF142,SP OPER,1200 ASHBY AVE,BERKELEY,CA,94702,1576,0.298,N,High,49,11,,LUST,Status,Completed - Case Closed,,U001599579
AF142,SP OPER,1200 ASHBY AVE,BERKELEY,CA,94702,1576,0.298,N,High,49,11,,LUST,Global Id,T0600167686,,U001599579
AF142,SP OPER,1200 ASHBY AVE,BERKELEY,CA,94702,1576,0.298,N,High,49,11,,CERS,,,,U001599579
AB143,DUTRO/DOYLE HOLLIS PARK,1379 62ND STREET,EMERYVILLE,CA,94608,1584,0.300,SSW,Low,21,-17,,US BROWNFIELDS,ACRES property ID,26821,110038705666,1016346260
AB143,DUTRO/DOYLE HOLLIS PARK,1379 62ND STREET,EMERYVILLE,CA,94608,1584,0.300,SSW,Low,21,-17,,FINDS,Registry ID:,110038705666,110038705666,1016346260
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,CA FID UST,Facility Id,01001388,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,CA FID UST,Status,A,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,Alameda County CS,Status,Case Closed,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,Alameda County CS,Record Id,RO0000054,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,LUST,Facility Status,Preliminary site assessment underway,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,LUST,Status,Completed - Case Closed,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,LUST,Facility Id,01-1785,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,LUST,Global Id,T0600101653,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,LUST,date9,Not reported,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,SWEEPS UST,Status,Not reported,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,SWEEPS UST,Comp Number,37017,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,SWEEPS UST,Tank Status,Not reported,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,HIST CORTESE,Reg Id,01-1785,,S101580122
AG144,RYERSON STEEL,1465 65TH ST,EMERYVILLE,CA,94608,1585,0.300,WSW,Low,21,-17,,CERS,,,,S101580122
AG145,1465 65TH ST (RYERSON-TULL),1465 65TH STREET,EMERYVILLE,CA,,1585,0.300,WSW,Low,21,-17,,CPS-SLIC,Facility Id,Not reported,,S106234795
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,CA FID UST,Facility Id,01002823,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,CA FID UST,Status,A,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,HIST UST,Facility Id,Not reported,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,Alameda County CS,Status,Pollution Characterization,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,Alameda County CS,Record Id,RO0000063,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,LUST,Status,Open - Assessment & Interim Remedial Action,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,LUST,Global Id,T0600102099,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,Cortese,Cleanup Status,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,Cortese,Envirostor Id,Not reported,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,HIST CORTESE,Reg Id,01-2283,,S101624441
AH146,MCGRATH STEEL CO.,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,CERS,,,,S101624441
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,HIST UST,Facility Id,00000001598,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,LUST,Facility Status,Preliminary site assessment underway,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,LUST,Facility Id,01-2283,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,LUST,date9,Not reported,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,SWEEPS UST,Status,A,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,SWEEPS UST,Comp Number,67530,,U001599294
AH147,MCGRATH STEEL COMPANY,6655 HOLLIS ST,EMERYVILLE,CA,94608,1617,0.306,W,Low,24,-14,,SWEEPS UST,Tank Status,A,,U001599294
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,CA FID UST,Facility Id,01002710,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,CA FID UST,Status,A,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,HIST UST,Facility Id,Not reported,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,Alameda County CS,Status,Pollution Characterization,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,Alameda County CS,Record Id,RO0000061,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,LUST,Status,Open - Assessment & Interim Remedial Action,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,LUST,Global Id,T0600101925,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,Cortese,Cleanup Status,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,Cortese,Envirostor Id,Not reported,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,SWEEPS UST,Status,Not reported,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,SWEEPS UST,Status,A,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,SWEEPS UST,Comp Number,45601,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,SWEEPS UST,Tank Status,Not reported,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,SWEEPS UST,Tank Status,A,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,HIST CORTESE,Reg Id,01-2094,,S101624425
AI148,EMERYVILLE FIRE DEPARTMENT,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,CERS,,,,S101624425
AI149,EMERYVILLE FIRE STATION #2,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,LUST,Facility Status,Preliminary site assessment workplan submitted,,S103890508
AI149,EMERYVILLE FIRE STATION #2,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,LUST,Facility Id,01-2094,,S103890508
AI149,EMERYVILLE FIRE STATION #2,6303 HOLLIS ST,EMERYVILLE,CA,94608,1663,0.315,SW,Low,18,-20,,LUST,date9,Not reported,,S103890508
AG150,CLEARPRINT PAPER COMPANY,1482 65TH,EMERYVILLE,CA,94608,1663,0.315,W,Low,21,-17,,HIST CORTESE,Reg Id,01-2083,,S105023665
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,CA FID UST,Facility Id,01001362,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,CA FID UST,Status,A,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,HIST UST,Facility Id,Not reported,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,LUST,Facility Status,Case Closed,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,LUST,Status,Completed - Case Closed,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,LUST,Facility Id,01-1243,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,LUST,Global Id,T0600101142,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,LUST,date9,11/18/1999,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,SWEEPS UST,Status,Not reported,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,SWEEPS UST,Comp Number,67656,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,SWEEPS UST,Tank Status,Not reported,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,HIST CORTESE,Reg Id,01-1243,,S101623575
AC151,ASHBY TEXACO,840 ASHBY AVE,BERKELEY,CA,94526,1674,0.317,NW,Low,32,-6,,CERS,,,,S101623575
AG152,COULTER STEEL & FORGE COM,1494 65TH,EMERYVILLE,CA,94608,1714,0.325,W,Low,20,-18,,HIST CORTESE,Reg Id,01-1415,,S105023666
AH153,METALCO,1475 - 67TH STREET,EMERYVILLE,CA,94608,1729,0.327,W,Low,24,-14,,ENVIROSTOR,Status,Inactive - Needs Evaluation,,S110494058
AH153,METALCO,1475 - 67TH STREET,EMERYVILLE,CA,94608,1729,0.327,W,Low,24,-14,,ENVIROSTOR,Facility Id,71003301,,S110494058
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,CPS-SLIC,Facility Id,01S0173,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,CPS-SLIC,Facility Id,SLT2O02834,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,CA FID UST,Facility Id,01001558,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,CA FID UST,Status,A,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,HIST UST,Facility Id,Not reported,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,LUST,Facility Status,Remedial action (cleanup) Underway,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,LUST,Status,Completed - Case Closed,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,LUST,Facility Id,01-1444,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,LUST,Global Id,T0600101333,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,LUST,date9,Not reported,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,WDS,Facility Status,Active - Any facility with a continuous or seasonal discharge that is under Waste Discharge Requirements. ,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,WDS,Facility Id,2 019255001,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,SWEEPS UST,Status,A,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,SWEEPS UST,Comp Number,12769,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,SWEEPS UST,Tank Status,A,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,HIST CORTESE,Reg Id,01-1444,,S101580158
AE154,"UNION OIL CO, CALIF.",901 ASHBY AVE,BERKELEY,CA,94710,1741,0.330,NW,Low,35,-3,,CERS,,,,S101580158
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,CA FID UST,Facility Id,01000483,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,CA FID UST,Status,I,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,LUST,Facility Status,Case Closed,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,LUST,Status,Completed - Case Closed,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,LUST,Facility Id,01-0353,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,LUST,Global Id,T0600100325,,S101624564
