MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,NPDES,Facility Status,Terminated,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,CIWQS,,,,S104493398
AA244,CARLSEN SUBARU,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Facility Status,Remediation Plan,,S103472807
AA244,CARLSEN SUBARU,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Facility Id,Not reported,,S103472807
AA244,CARLSEN SUBARU,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,date9,Not reported,,S103472807
AA244,CARLSEN SUBARU,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,San Mateo Co. BI,Facility Id,FA0059203,,S103472807
AA244,CARLSEN SUBARU,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,CERS,,,,S103472807
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Facility Status,9- Case Closed,,1000389795
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Status,Completed - Case Closed,,1000389795
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Facility Id,330140,,1000389795
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Global Id,T0608100669,,1000389795
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,LUST,Global ID,T0608100669,,1000389795
AA245,WINSTON TIRE COMPANY,535 WHIPPLE,REDWOOD CITY,CA,94063,1493,0.283,W,High,8,4,,HIST CORTESE,Reg Id,41-0703,,1000389795
AA246,ARCO #0642,504 WHIPPLE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Facility Status,Post remedial action monitoring ,,S101308686
AA246,ARCO #0642,504 WHIPPLE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Facility Id,Not reported,,S101308686
AA246,ARCO #0642,504 WHIPPLE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,date9,Not reported,,S101308686
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Facility Status,9- Case Closed,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Status,Completed - Case Closed,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Facility Id,330018,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Global Id,T0608100040,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,LUST,Global ID,T0608100040,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,SWEEPS UST,Status,A,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,SWEEPS UST,Comp Number,330072,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,SWEEPS UST,Tank Status,A,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,HIST CORTESE,Reg Id,41-0041,,S101438024
AA247,ARCO FACILITY #642,504 WHIPPLE AVE,REDWOOD CITY,CA,94063,1544,0.292,WNW,High,8,4,,CERS,,,,S101438024
AC248,BRADFORD STREET PARCELS,0 BRADFORD STREET,REDWOOD CITY,CA,94063,1578,0.299,S,High,9,5,,CPS-SLIC,Facility Status,Open - Site Assessment,,S106916473
AC248,BRADFORD STREET PARCELS,0 BRADFORD STREET,REDWOOD CITY,CA,94063,1578,0.299,S,High,9,5,,CPS-SLIC,Global Id,SL0608123721,,S106916473
AC248,BRADFORD STREET PARCELS,0 BRADFORD STREET,REDWOOD CITY,CA,94063,1578,0.299,S,High,9,5,,CERS,,,,S106916473
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Facility Status,9- Case Closed,,S101438135
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Status,Completed - Case Closed,,S101438135
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Facility Id,330015,,S101438135
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Global Id,T0608100140,,S101438135
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Global ID,T0608100140,,S101438135
AD249,CHEVRON 9-4512,585 WHIPPLE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,HIST CORTESE,Reg Id,41-0148,,S101438135
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,CA FID UST,Status,A,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,CA FID UST,Facility Id,41000181,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Facility Status,Post remedial action monitoring ,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,Facility Id,Not reported,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,LUST,date9,Not reported,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,SWEEPS UST,Status,A,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,SWEEPS UST,Comp Number,330035,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,SWEEPS UST,Tank Status,A,,S101593696
AD250,CHEVRON STATION #4512,585 WHIPPLE AVE,REDWOOD CITY,CA,94063,1614,0.306,W,High,8,4,,CERS,,,,S101593696
AE251,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Facility Status,Case Closed,,S104161774
AE251,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Facility Id,Not reported,,S104161774
AE251,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,date9,11/30/1994,,S104161774
AE251,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,CERS,,,,S104161774
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Facility Status,9- Case Closed,,S103171614
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Status,Completed - Case Closed,,S103171614
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Facility Id,330067,,S103171614
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Global Id,T0608100225,,S103171614
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,LUST,Global ID,T0608100225,,S103171614
AE252,FORREST NISSAN INC.,480 VETERANS,REDWOOD CITY,CA,94063,1688,0.320,WNW,High,8,4,,HIST CORTESE,Reg Id,41-0236,,S103171614
AD253,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Facility Status,Case Closed,,S105030573
AD253,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Facility Id,Not reported,,S105030573
AD253,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,date9,6/27/2002,,S105030573
AD253,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,CERS,,,,S105030573
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Facility Status,9- Case Closed,,S110060577
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Status,Completed - Case Closed,,S110060577
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Facility Id,330111,,S110060577
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Global Id,T0608100673,,S110060577
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,LUST,Global ID,T0608100673,,S110060577
AD254,CHEVRON 9-5307,600 WHIPPLE,REDWOOD CITY,CA,94063,1781,0.337,W,High,8,4,,HIST CORTESE,Reg Id,41-0708,,S110060577
AF255,"PG&E, REDWOOD CITY",675 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1809,0.343,S,High,9,5,,VCP,Status,Active,,S109548335
AF255,"PG&E, REDWOOD CITY",675 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1809,0.343,S,High,9,5,,VCP,Facility Id,60001090,,S109548335
AF255,"PG&E, REDWOOD CITY",675 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1809,0.343,S,High,9,5,,ENVIROSTOR,Status,Active,,S109548335
AF255,"PG&E, REDWOOD CITY",675 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1809,0.343,S,High,9,5,,ENVIROSTOR,Facility Id,60001090,,S109548335
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,RCRA-SQG,EPA Id,CAR000140210,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,FINDS,Registry ID:,110014368353,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,ECHO,Registry ID,110014368353,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,HAZNET,GEPAID,CAR000140210,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Facility Status,9- Case Closed,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Status,Completed - Case Closed,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Facility Id,330030,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Global Id,T0608100488,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Global ID,T0608100488,CAR000140210,1006805707
AD256,RETAIL SHELL SERVICE STATION,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,CERS,,,CAR000140210,1006805707
AD257,SHELL,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Facility Status,Post remedial action monitoring ,,S100234120
AD257,SHELL,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,Facility Id,Not reported,,S100234120
AD257,SHELL,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,LUST,date9,Not reported,,S100234120
AD257,SHELL,639 WHIPPLE,REDWOOD CITY,CA,94063,1824,0.345,W,High,10,6,,HIST CORTESE,Reg Id,41-0512,,S100234120
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,CPS-SLIC,Facility Status,Open - Site Assessment,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,CPS-SLIC,Global Id,T10000006353,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,VCP,Status,Certified,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,VCP,Facility Id,60002283,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,HAZNET,GEPAID,CAC002845843,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,ENVIROSTOR,Status,Certified,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,ENVIROSTOR,Facility Id,60002283,,S117338940
AF258,660 JEFFERSON,660 JEFFERSON AVENUE,REDWOOD CITY,CA,94063,1827,0.346,S,High,9,5,,CERS,,,,S117338940
AE259,FORMER SERVICE STATION,450 VETERANS,REDWOOD CITY,CA,94063,1905,0.361,WNW,High,7,3,,HIST CORTESE,Reg Id,3241,,1001262868
AG260,KAISER PERMANENTE - REDWOOD CITY,1100 VETERANS BLVD.,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,VCP,Status,Active,,S120714334
AG260,KAISER PERMANENTE - REDWOOD CITY,1100 VETERANS BLVD.,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,VCP,Facility Id,60002490,,S120714334
AG260,KAISER PERMANENTE - REDWOOD CITY,1100 VETERANS BLVD.,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,ENVIROSTOR,Status,Active,,S120714334
AG260,KAISER PERMANENTE - REDWOOD CITY,1100 VETERANS BLVD.,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,ENVIROSTOR,Facility Id,60002490,,S120714334
AG261,KAISER - LAUREL BUILDING,1100 VETERAN BOULEVARD,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,CPS-SLIC,Facility Status,Open - Site Assessment,,S118504858
AG261,KAISER - LAUREL BUILDING,1100 VETERAN BOULEVARD,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,CPS-SLIC,Global Id,T10000008779,,S118504858
AG261,KAISER - LAUREL BUILDING,1100 VETERAN BOULEVARD,REDWOOD CITY,CA,94063,1931,0.366,SE,High,8,4,,CERS,,,,S118504858
AH262,DOCK TOWN MARINA,UNKNOWN MAPLE ST,REDWOOD CITY,CA,94063,1939,0.367,E,High,8,4,,HIST CORTESE,Reg Id,41-1184,,S104234123
AH263,SOUTH BAYSIDE SYSTEM AUTHORITY,1581 MAPLE,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Facility Status,Case Closed,,S106229824
AH263,SOUTH BAYSIDE SYSTEM AUTHORITY,1581 MAPLE,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Facility Id,Not reported,,S106229824
AH263,SOUTH BAYSIDE SYSTEM AUTHORITY,1581 MAPLE,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,date9,3/29/1996,,S106229824
AH263,SOUTH BAYSIDE SYSTEM AUTHORITY,1581 MAPLE,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,San Mateo Co. BI,Facility Id,FA0012589,,S106229824
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,EMI,Facility Id,14036,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,HAZNET,GEPAID,CAC002891779,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Facility Status,9- Case Closed,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Status,Completed - Case Closed,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Facility Id,330115,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Global Id,T0608100900,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,LUST,Global ID,T0608100900,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,HIST CORTESE,Reg Id,41-0985,,S104973072
AH264,"SILICON VALLEY CLEAN WATER, BELMONT PUMP STN",1581 MAPLE STREET,REDWOOD CITY,CA,94063,1942,0.368,E,High,8,4,,CERS,,,,S104973072
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,LUST,Facility Status,Preliminary site assessment workplan submitted,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,LUST,Status,Completed - Case Closed,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,LUST,Facility Id,41-1094,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,LUST,Global Id,T0608101004,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,LUST,date9,Not reported,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,HIST CORTESE,Reg Id,41-1094,,S103472785
265,BRADFORD STREET PARKING LOT,500 BLK BRADFORD ST,REDWOOD CITY,CA,94063,1943,0.368,S,High,10,6,,CERS,,,,S103472785
AI266,MOBILE STATION # 10-169,640 WHIPPLE STREET,REDWOOD CITY,CA,92257,1943,0.368,W,High,10,6,,Notify 65,,,,S100178936
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Facility Status,9- Case Closed,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Status,Completed - Case Closed,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Facility Id,330049,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Global Id,T0608100349,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Global ID,T0608100349,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,HIST CORTESE,Reg Id,41-0367,,S103893140
AI267,MOBIL,640 WHIPPLE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,CERS,,,,S103893140
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,CA FID UST,Status,A,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,CA FID UST,Facility Id,41000359,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Facility Status,Case Closed,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,Facility Id,Not reported,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,LUST,date9,6/30/1998,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,SWEEPS UST,Status,Not reported,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,SWEEPS UST,Comp Number,330052,,S101593740
AI268,MOBIL SERVICE STATION #10-169,640 WHIPPLE AVE,REDWOOD CITY,CA,94063,1943,0.368,W,High,10,6,,SWEEPS UST,Tank Status,Not reported,,S101593740
AG269,REPLANET LLC,1155 VETERANS BLVD,REDWOOD CITY,CA,94063,1950,0.369,SE,High,8,4,,SWRCY,Cert Id,RC158527.001,,S103981422
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,CA FID UST,Status,I,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,CA FID UST,Facility Id,41000636,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Facility Status,Case Closed,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Facility Id,Not reported,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,date9,6/12/1997,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,SWEEPS UST,Status,Not reported,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,SWEEPS UST,Comp Number,330202,,S101593813
AJ270,CITY CENTER PARKING STRUCTURE,750 MARSHALL ST.,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,SWEEPS UST,Tank Status,Not reported,,S101593813
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Facility Status,9- Case Closed,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Status,Completed - Case Closed,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Facility Id,330107,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Global Id,T0608100667,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,LUST,Global ID,T0608100667,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,HIST CORTESE,Reg Id,41-0701,,S103893024
AJ271,CITY CENTER PARKING,750 MARSHALL,REDWOOD CITY,CA,94063,1968,0.373,SSE,High,8,4,,CERS,,,,S103893024
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Facility Status,Case Closed,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Facility Status,9- Case Closed,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Status,Completed - Case Closed,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Facility Id,Not reported,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Facility Id,330184,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Global Id,T0608191132,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,Global ID,T0608191132,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,LUST,date9,9/17/2001,,S105194771
AK272,REDWOOD MECHANICAL,1590 TACOMA,REDWOOD CITY,CA,94063,1991,0.377,WNW,High,8,4,,CERS,,,,S105194771
AL273,SMCO MOTOR POOL,590 HAMILTON,REDWOOD CITY,CA,,2098,0.397,S,High,12,8,,HIST CORTESE,Reg Id,41-0019,,S103892958
AL274,SMCO MOTOR POOL,590 HAMILTON,REDWOOD CITY,CA,94063,2098,0.397,S,High,12,8,,LUST,Facility Status,Pollution Characterization,,S102437666
AL274,SMCO MOTOR POOL,590 HAMILTON,REDWOOD CITY,CA,94063,2098,0.397,S,High,12,8,,LUST,Facility Id,Not reported,,S102437666
